record_id,source_id,source_record_id,observation_type,species,country,geography,site_id,site_name,spatial_block_id,cell_id,longitude,latitude,collection_date,year,month,value,unit,reported_individual_count,life_stage,collecting_method,sampling_effort,taxonomic_basis,molecular_method,pcr_confirmation_status,genbank_accession,presence_absence_status,license,source_url,reporting_note
MMap:KS05-19:MMap7987,KIM_2007_ROK_2005_SURVEY,1006710,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_37.99222_126.98611,Janghyun-ri,b+379_+1269,r183c1227,126.98610833,37.992225,2005-06-22,2005,6,1,presence,18,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006710; raw source=2005 general survey; locality=Janghyun-ri; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-88:MMap8140,KIM_2007_ROK_2005_SURVEY,1006712,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.01699_126.99102,Munsan area,b+380_+1269,r182c1227,126.99101944,38.01699167,2005-09-08,2005,9,1,presence,7,Larva,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006712; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-89:MMap8142,KIM_2007_ROK_2005_SURVEY,1006713,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.01699_126.99102,Munsan area,b+380_+1269,r182c1227,126.99101944,38.01699167,2005-09-08,2005,9,1,presence,9,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006713; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-95:MMap8156,KIM_2007_ROK_2005_SURVEY,1006720,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.04430_126.99399,Munsan area,b+380_+1269,r182c1227,126.99399167,38.04430278,2005-09-12,2005,9,1,presence,2,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006720; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-98:MMap8165,KIM_2007_ROK_2005_SURVEY,1006721,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.04430_126.99399,Munsan area,b+380_+1269,r182c1227,126.99399167,38.04430278,2005-09-12,2005,9,1,presence,15,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006721; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-90:MMap8150,KIM_2007_ROK_2005_SURVEY,1006723,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.04484_127.01256,Munsan area,b+380_+1270,r182c1228,127.01256111,38.04483611,2005-09-08,2005,9,1,presence,2,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006723; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-92:MMap8153,KIM_2007_ROK_2005_SURVEY,1006724,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.04663_127.10816,Munsan area,b+380_+1271,r182c1228,127.10815556,38.04662778,2005-09-08,2005,9,1,presence,9,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006724; raw source=2005 general survey; locality=Munsan area; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-16:MMap7974,KIM_2007_ROK_2005_SURVEY,1006726,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.06074_127.31845,Chapprarel,b+380_+1273,r182c1229,127.31845,38.06073889,2005-06-21,2005,6,1,presence,15,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006726; raw source=2005 general survey; locality=Chapprarel; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:MMap:MMap7889,USFK_2005_INSTALLATION_SURVEY,1006563,confirmed_occurrence,Anopheles sinensis,South Korea,Gwangju Metropolitan City,MMAP_35.12422_126.80320,Gwangju AB,b+351_+1268,r194c1227,126.8032,35.12422222,,2005,,1,presence,619,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006563; raw source=USFK_Installation survey 2005; locality=Gwangju AB; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7891,USFK_2005_INSTALLATION_SURVEY,1006569,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollabuk-do,MMAP_35.90998_126.62283,Gunsan Air Base,b+359_+1266,,126.622825,35.90998333,,2005,,1,presence,22,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006569; raw source=USFK_Installation survey 2005; locality=Gunsan Air Base; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer. Point did not intersect the supplied 0.25-degree grid.
MMap:MMap:MMap7892,USFK_2005_INSTALLATION_SURVEY,1006570,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangbuk-do,MMAP_35.99608_128.41408,CAMP CARROLL,b+359_+1284,r191c1233,128.41408056,35.99608056,,2005,,1,presence,62,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006570; raw source=USFK_Installation survey 2005; locality=CAMP CARROLL; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7896,USFK_2005_INSTALLATION_SURVEY,1006579,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_36.95795_127.03031,CAMP HUMPHREYS,b+369_+1270,r187c1228,127.03030556,36.95795278,,2005,,1,presence,467,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006579; raw source=USFK_Installation survey 2005; locality=CAMP HUMPHREYS; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7900,USFK_2005_INSTALLATION_SURVEY,1006586,confirmed_occurrence,Anopheles sinensis,South Korea,Gangwon-do,MMAP_37.39079_127.95293,CAMP LONG,b+373_+1279,r185c1231,127.95293056,37.39078611,,2005,,1,presence,16,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006586; raw source=USFK_Installation survey 2005; locality=CAMP LONG; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7904,USFK_2005_INSTALLATION_SURVEY,1006590,confirmed_occurrence,Anopheles sinensis,South Korea,Gangwon-do,MMAP_37.45056_127.97342,CAMP EAGLE,b+374_+1279,r185c1231,127.97341667,37.45055833,,2005,,1,presence,29,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006590; raw source=USFK_Installation survey 2005; locality=CAMP EAGLE; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7908,USFK_2005_INSTALLATION_SURVEY,1006693,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_37.91911_126.74159,Camp Warrior Base,b+379_+1267,r183c1226,126.74159444,37.91911111,,2005,,1,presence,24,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006693; raw source=USFK_Installation survey 2005; locality=Camp Warrior Base; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7913,USFK_2005_INSTALLATION_SURVEY,1006704,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_37.93156_126.72362,Camp Bonifas,b+379_+1267,r183c1226,126.72361667,37.93155556,,2005,,1,presence,7,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006704; raw source=USFK_Installation survey 2005; locality=Camp Bonifas; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:MMap:MMap7918,USFK_2005_INSTALLATION_SURVEY,1006718,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_38.03663_127.23071,KTC (Rodrigquez Range),b+380_+1272,r182c1228,127.23070833,38.036625,,2005,,1,presence,37,,"Adult, with attraction traps",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006718; raw source=USFK_Installation survey 2005; locality=KTC (Rodrigquez Range); The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:KSK-4:MMap8365,KLEIN_2006_FIELD_COLLECTION,1006745,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollanam-do,MMAP_34.77311_126.64078,Yeongam,b+347_+1266,r195c1226,126.64077778,34.77311111,,2006,5,1,presence,2,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006745; raw source=Klein et al. field collection 2006; locality=Yeongam; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:KSK-7:MMap8436,KLEIN_2006_FIELD_COLLECTION,1006746,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollanam-do,MMAP_34.89625_126.98844,Hwasoon,b+348_+1269,r195c1227,126.98844444,34.89625,,2006,5,1,presence,9,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006746; raw source=Klein et al. field collection 2006; locality=Hwasoon; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:KSK-6:MMap8420,KLEIN_2006_FIELD_COLLECTION,1006747,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollanam-do,MMAP_34.96697_126.96183,Hwasoon,b+349_+1269,r195c1227,126.96183333,34.96697222,,2006,5,1,presence,8,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006747; raw source=Klein et al. field collection 2006; locality=Hwasoon; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:KSK-5:MMap8389,KLEIN_2006_FIELD_COLLECTION,1006748,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollanam-do,MMAP_35.01586_126.95300,Hwasoon,b+350_+1269,r194c1227,126.953,35.01586111,,2006,5,1,presence,37,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006748; raw source=Klein et al. field collection 2006; locality=Hwasoon; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
MMap:KSK-19:MMap8293,KLEIN_2006_FIELD_COLLECTION,1006755,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangbuk-do,MMAP_35.80222_129.24178,Gyeongju,b+358_+1292,r191c1236,129.24177778,35.80222222,,2006,5,1,presence,17,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_layer_record_protocol_pending,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006755; raw source=Klein et al. field collection 2006; locality=Gyeongju; The public layer reports IdentificationMethod=DNA; the underlying specimen protocol is not reproduced in the layer.
